房间,窗墙比,传热系数,辐射吸收系数,房间朝向,房间面积,房间人数,温度,湿度,Co2浓度,送风温度,监测时间,air volume
ROOM5,0.6,0.56,0.62,西北,61.64,0,31,52,449,24,2024-07-05 00:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.1,53,441,24,2024-07-05 01:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.2,54,433,24,2024-07-05 02:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.3,54,431,24,2024-07-05 03:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.4,54,428,24,2024-07-05 03:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.5,55,423,24,2024-07-05 05:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.5,55,425,24,2024-07-05 06:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.6,56,421,24,2024-07-05 06:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,6,32.5,51,424,24,2024-07-05 08:30:00,505
ROOM5,0.6,0.56,0.62,西北,61.64,2,29.4,52,415,24,2024-07-05 09:00:00,238
ROOM5,0.6,0.56,0.62,西北,61.64,5,28.7,49,410,24,2024-07-05 09:30:00,741
ROOM5,0.6,0.56,0.62,西北,61.64,7,26.3,51,413,24,2024-07-05 12:00:00,734
ROOM5,0.6,0.56,0.62,西北,61.64,7,26,52,414,24,2024-07-05 12:30:00,740
ROOM5,0.6,0.56,0.62,西北,61.64,4,25.8,52,413,24,2024-07-05 13:00:00,736
ROOM5,0.6,0.56,0.62,西北,61.64,2,25.4,52,412,24,2024-07-05 13:30:00,237
ROOM5,0.6,0.56,0.62,西北,61.64,2,25.1,52,414,24,2024-07-05 14:00:00,741
ROOM5,0.6,0.56,0.62,西北,61.64,5,25,54,416,24,2024-07-05 15:30:00,736
ROOM5,0.6,0.56,0.62,西北,61.64,2,24.8,54,418,24,2024-07-05 16:00:00,736
ROOM5,0.6,0.56,0.62,西北,61.64,1,24.7,55,418,24,2024-07-05 16:30:00,738
ROOM5,0.6,0.56,0.62,西北,61.64,0,24.5,57,412,24,2024-07-05 17:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,27.4,47,414,24,2024-07-05 18:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,28.5,47,424,24,2024-07-05 19:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,29.9,50,416,24,2024-07-05 21:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,30.3,51,416,24,2024-07-05 23:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,30.4,51,422,24,2024-07-05 23:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,30.7,52,420,24,2024-07-06 01:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,30.8,53,415,24,2024-07-06 02:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31,54,416,24,2024-07-06 03:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.1,54,420,24,2024-07-06 03:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.1,55,411,24,2024-07-06 04:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.4,56,410,24,2024-07-06 06:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.8,52,411,24,2024-07-06 07:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.7,56,417,24,2024-07-06 09:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.9,57,421,24,2024-07-06 10:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.1,59,413,24,2024-07-06 11:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.4,59,410,24,2024-07-06 12:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.5,59,410,24,2024-07-06 14:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.5,59,416,24,2024-07-06 15:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.6,59,412,24,2024-07-06 16:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.6,59,409,24,2024-07-06 17:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.6,59,413,24,2024-07-06 17:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.2,59,406,24,2024-07-06 20:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.2,55,409,24,2024-07-06 21:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.4,57,409,24,2024-07-06 22:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.4,58,412,24,2024-07-06 22:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.4,58,412,24,2024-07-06 23:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.5,58,407,24,2024-07-06 23:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.5,58,408,24,2024-07-07 00:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.4,58,403,24,2024-07-07 01:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.4,58,403,24,2024-07-07 02:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.5,58,405,24,2024-07-07 02:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.5,59,407,24,2024-07-07 04:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.5,59,404,24,2024-07-07 04:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.5,59,404,24,2024-07-07 05:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.5,59,400,24,2024-07-07 05:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.6,59,400,24,2024-07-07 06:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.6,59,400,24,2024-07-07 06:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.9,58,407,24,2024-07-07 07:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.5,58,404,24,2024-07-07 09:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.5,59,401,24,2024-07-07 09:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.5,59,400,24,2024-07-07 10:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.3,60,401,24,2024-07-07 11:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.8,60,400,24,2024-07-07 13:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,35,59,406,24,2024-07-07 14:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,35,59,403,24,2024-07-07 16:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.9,59,408,24,2024-07-07 20:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.8,59,405,24,2024-07-07 21:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.8,60,406,24,2024-07-07 22:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.7,60,409,24,2024-07-07 22:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.7,60,404,24,2024-07-07 23:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.7,59,406,24,2024-07-07 23:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.7,59,408,24,2024-07-08 00:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.7,59,400,24,2024-07-08 01:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.6,59,402,24,2024-07-08 02:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.6,59,400,24,2024-07-08 02:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.6,60,400,24,2024-07-08 03:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.6,59,403,24,2024-07-08 04:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.6,59,401,24,2024-07-08 05:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.6,59,400,24,2024-07-08 05:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.6,59,400,24,2024-07-08 06:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.8,59,400,24,2024-07-08 07:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.6,59,405,24,2024-07-08 08:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,5,32.4,52,403,24,2024-07-08 09:00:00,731
ROOM5,0.6,0.56,0.62,西北,61.64,3,31.3,47,408,24,2024-07-08 09:30:00,731
ROOM5,0.6,0.56,0.62,西北,61.64,2,30.3,47,407,24,2024-07-08 10:00:00,731
ROOM5,0.6,0.56,0.62,西北,61.64,7,29.7,47,404,24,2024-07-08 10:30:00,739
ROOM5,0.6,0.56,0.62,西北,61.64,7,29,47,408,24,2024-07-08 11:00:00,740
ROOM5,0.6,0.56,0.62,西北,61.64,5,28.6,48,413,24,2024-07-08 11:30:00,740
ROOM5,0.6,0.56,0.62,西北,61.64,2,28.1,48,404,24,2024-07-08 12:00:00,738
ROOM5,0.6,0.56,0.62,西北,61.64,1,28.2,48,412,24,2024-07-08 12:30:00,737
ROOM5,0.6,0.56,0.62,西北,61.64,6,27.9,48,413,24,2024-07-08 13:00:00,736
ROOM5,0.6,0.56,0.62,西北,61.64,3,27.6,48,409,24,2024-07-08 13:30:00,739
ROOM5,0.6,0.56,0.62,西北,61.64,1,26.1,52,402,24,2024-07-08 16:00:00,737
ROOM5,0.6,0.56,0.62,西北,61.64,4,26.1,53,401,24,2024-07-08 16:30:00,734
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.1,47,432,24,2024-07-08 20:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.4,48,439,24,2024-07-08 20:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.8,50,432,24,2024-07-08 22:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.9,50,432,24,2024-07-08 22:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.2,52,430,24,2024-07-09 00:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.2,52,429,24,2024-07-09 00:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.3,52,421,24,2024-07-09 01:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.4,53,418,24,2024-07-09 02:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.5,53,421,24,2024-07-09 02:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.6,54,422,24,2024-07-09 03:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.6,54,423,24,2024-07-09 04:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.8,55,421,24,2024-07-09 06:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.3,53,416,24,2024-07-09 07:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.8,53,421,24,2024-07-09 08:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,4,31.1,48,411,24,2024-07-09 09:00:00,500
ROOM5,0.6,0.56,0.62,西北,61.64,6,30,46,411,24,2024-07-09 09:30:00,732
ROOM5,0.6,0.56,0.62,西北,61.64,2,29.3,47,410,24,2024-07-09 10:00:00,730
ROOM5,0.6,0.56,0.62,西北,61.64,6,28.8,48,412,24,2024-07-09 10:30:00,736
ROOM5,0.6,0.56,0.62,西北,61.64,3,27.9,49,410,24,2024-07-09 11:30:00,733
ROOM5,0.6,0.56,0.62,西北,61.64,5,26.2,52,421,24,2024-07-09 14:30:00,735
ROOM5,0.6,0.56,0.62,西北,61.64,2,26.1,52,416,24,2024-07-09 15:00:00,738
ROOM5,0.6,0.56,0.62,西北,61.64,6,25.9,52,434,24,2024-07-09 15:30:00,730
ROOM5,0.6,0.56,0.62,西北,61.64,7,25.9,53,432,24,2024-07-09 16:00:00,736
ROOM5,0.6,0.56,0.62,西北,61.64,4,25.8,53,418,24,2024-07-09 16:30:00,739
ROOM5,0.6,0.56,0.62,西北,61.64,0,30.5,47,438,24,2024-07-09 20:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,30.8,48,434,24,2024-07-09 20:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.3,49,437,24,2024-07-09 22:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.6,50,425,24,2024-07-09 23:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.7,51,427,24,2024-07-10 00:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.8,51,426,24,2024-07-10 00:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32,52,428,24,2024-07-10 01:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32,52,426,24,2024-07-10 02:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.1,53,419,24,2024-07-10 03:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.2,54,420,24,2024-07-10 04:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.3,54,420,24,2024-07-10 05:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.8,50,416,24,2024-07-10 06:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.4,53,418,24,2024-07-10 08:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,1,33.6,53,421,24,2024-07-10 08:30:00,238
ROOM5,0.6,0.56,0.62,西北,61.64,7,31.5,48,405,24,2024-07-10 09:00:00,500
ROOM5,0.6,0.56,0.62,西北,61.64,4,30.3,46,418,24,2024-07-10 09:30:00,496
ROOM5,0.6,0.56,0.62,西北,61.64,3,29.7,46,424,24,2024-07-10 10:00:00,238
ROOM5,0.6,0.56,0.62,西北,61.64,1,29.2,47,416,24,2024-07-10 10:30:00,236
ROOM5,0.6,0.56,0.62,西北,61.64,1,28.7,48,423,24,2024-07-10 11:00:00,734
ROOM5,0.6,0.56,0.62,西北,61.64,1,28.5,49,420,24,2024-07-10 11:30:00,499
ROOM5,0.6,0.56,0.62,西北,61.64,2,28.1,49,420,24,2024-07-10 12:00:00,730
ROOM5,0.6,0.56,0.62,西北,61.64,4,26.5,52,417,24,2024-07-10 14:00:00,741
ROOM5,0.6,0.56,0.62,西北,61.64,2,26.4,51,421,24,2024-07-10 14:30:00,731
ROOM5,0.6,0.56,0.62,西北,61.64,4,25.9,53,419,24,2024-07-10 16:00:00,731
ROOM5,0.6,0.56,0.62,西北,61.64,7,25.9,53,420,24,2024-07-10 16:30:00,734
ROOM5,0.6,0.56,0.62,西北,61.64,0,25.7,55,417,24,2024-07-10 17:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,29.8,46,417,24,2024-07-10 19:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,30.5,47,423,24,2024-07-10 20:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.2,48,428,24,2024-07-10 21:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.3,49,428,24,2024-07-10 22:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.7,50,418,24,2024-07-11 00:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.9,52,420,24,2024-07-11 01:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.1,53,416,24,2024-07-11 03:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.2,54,416,24,2024-07-11 04:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.2,54,415,24,2024-07-11 04:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.3,54,415,24,2024-07-11 06:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.9,50,413,24,2024-07-11 07:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.5,52,411,24,2024-07-11 08:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.5,53,415,24,2024-07-11 08:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,5,30.6,49,407,24,2024-07-11 09:00:00,734
ROOM5,0.6,0.56,0.62,西北,61.64,2,28.9,47,408,24,2024-07-11 10:00:00,734
ROOM5,0.6,0.56,0.62,西北,61.64,6,28.1,47,415,24,2024-07-11 10:30:00,730
ROOM5,0.6,0.56,0.62,西北,61.64,3,27.8,48,412,24,2024-07-11 11:00:00,738
ROOM5,0.6,0.56,0.62,西北,61.64,7,27.4,49,410,24,2024-07-11 11:30:00,736
ROOM5,0.6,0.56,0.62,西北,61.64,2,27.2,50,412,24,2024-07-11 12:00:00,739
ROOM5,0.6,0.56,0.62,西北,61.64,4,27,50,413,24,2024-07-11 12:30:00,737
ROOM5,0.6,0.56,0.62,西北,61.64,3,26.7,51,412,24,2024-07-11 13:00:00,732
ROOM5,0.6,0.56,0.62,西北,61.64,2,26.4,51,409,24,2024-07-11 13:30:00,494
ROOM5,0.6,0.56,0.62,西北,61.64,4,26.3,52,403,24,2024-07-11 14:00:00,731
ROOM5,0.6,0.56,0.62,西北,61.64,4,26,53,413,24,2024-07-11 15:00:00,491
ROOM5,0.6,0.56,0.62,西北,61.64,1,25.8,53,419,24,2024-07-11 15:30:00,735
ROOM5,0.6,0.56,0.62,西北,61.64,2,25.5,54,407,24,2024-07-11 17:00:00,731
ROOM5,0.6,0.56,0.62,西北,61.64,1,26,52,416,24,2024-07-11 17:30:00,736
ROOM5,0.6,0.56,0.62,西北,61.64,0,28.3,46,413,24,2024-07-11 18:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,29.5,46,417,24,2024-07-11 19:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31,48,422,24,2024-07-11 21:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.2,48,422,24,2024-07-11 22:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.3,48,422,24,2024-07-11 22:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.4,49,421,24,2024-07-11 23:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.5,50,418,24,2024-07-12 00:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.6,50,416,24,2024-07-12 00:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.8,52,411,24,2024-07-12 02:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32,53,415,24,2024-07-12 05:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.1,53,413,24,2024-07-12 05:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.1,53,410,24,2024-07-12 06:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.1,50,409,24,2024-07-12 07:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,6,31.1,48,404,24,2024-07-12 09:00:00,734
ROOM5,0.6,0.56,0.62,西北,61.64,6,29.2,47,408,24,2024-07-12 10:00:00,734
ROOM5,0.6,0.56,0.62,西北,61.64,5,28.1,48,415,24,2024-07-12 11:00:00,735
ROOM5,0.6,0.56,0.62,西北,61.64,2,27.8,49,413,24,2024-07-12 11:30:00,733
ROOM5,0.6,0.56,0.62,西北,61.64,4,27.1,49,413,24,2024-07-12 13:00:00,735
ROOM5,0.6,0.56,0.62,西北,61.64,2,26.4,50,417,24,2024-07-12 14:00:00,739
ROOM5,0.6,0.56,0.62,西北,61.64,1,25.6,52,413,24,2024-07-12 16:00:00,736
ROOM5,0.6,0.56,0.62,西北,61.64,3,25.4,52,416,24,2024-07-12 17:00:00,732
ROOM5,0.6,0.56,0.62,西北,61.64,0,25.4,53,424,24,2024-07-12 17:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,29,45,422,24,2024-07-12 18:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,29.4,46,435,24,2024-07-12 19:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,30.1,46,441,24,2024-07-12 19:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.2,47,441,24,2024-07-12 21:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.4,47,439,24,2024-07-12 22:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.5,50,432,24,2024-07-12 23:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.6,50,435,24,2024-07-12 23:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.7,51,431,24,2024-07-13 00:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.8,51,427,24,2024-07-13 00:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.8,51,422,24,2024-07-13 01:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,31.9,52,421,24,2024-07-13 02:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32,53,418,24,2024-07-13 02:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.1,54,414,24,2024-07-13 04:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.2,54,410,24,2024-07-13 04:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.3,55,415,24,2024-07-13 05:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.3,55,415,24,2024-07-13 06:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.9,50,410,24,2024-07-13 07:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.8,55,415,24,2024-07-13 08:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,32.9,54,413,24,2024-07-13 08:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,33.6,51,418,24,2024-07-13 09:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.2,53,417,24,2024-07-13 10:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.3,55,423,24,2024-07-13 10:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.4,55,420,24,2024-07-13 11:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.4,56,412,24,2024-07-13 11:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.6,56,416,24,2024-07-13 13:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.6,56,417,24,2024-07-13 13:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.6,56,419,24,2024-07-13 14:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.6,56,416,24,2024-07-13 15:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.6,56,417,24,2024-07-13 16:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.3,56,409,24,2024-07-13 16:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.3,56,408,24,2024-07-13 17:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.3,56,412,24,2024-07-13 19:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.4,56,412,24,2024-07-13 20:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.4,57,412,24,2024-07-13 20:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.4,56,409,24,2024-07-13 21:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.4,56,415,24,2024-07-13 23:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.3,56,409,24,2024-07-13 23:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.3,56,405,24,2024-07-14 01:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.4,56,406,24,2024-07-14 02:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.4,56,405,24,2024-07-14 02:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.3,56,410,24,2024-07-14 03:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.4,56,410,24,2024-07-14 04:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.4,56,409,24,2024-07-14 04:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.4,56,410,24,2024-07-14 05:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.4,56,409,24,2024-07-14 05:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.4,56,408,24,2024-07-14 06:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.5,56,408,24,2024-07-14 07:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,35,55,411,24,2024-07-14 08:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,35.2,55,410,24,2024-07-14 08:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,35.5,54,414,24,2024-07-14 09:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,35.2,54,425,24,2024-07-14 11:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,35.3,54,425,24,2024-07-14 11:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,35.4,55,419,24,2024-07-14 14:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,35.4,55,420,24,2024-07-14 14:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,35.3,56,420,24,2024-07-14 15:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,35.4,52,438,24,2024-07-14 15:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,35.3,53,430,24,2024-07-14 16:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,35.3,54,422,24,2024-07-14 17:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,35,51,431,24,2024-07-14 20:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.8,50,429,24,2024-07-14 21:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,35,50,429,24,2024-07-14 22:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,35,51,431,24,2024-07-14 22:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,35,52,433,24,2024-07-14 23:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,35.1,53,424,24,2024-07-15 00:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,35,53,427,24,2024-07-15 00:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,35.1,54,422,24,2024-07-15 01:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,35,54,418,24,2024-07-15 01:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,35,54,416,24,2024-07-15 02:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,35,54,421,24,2024-07-15 02:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.8,55,419,24,2024-07-15 04:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.9,55,417,24,2024-07-15 04:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.9,55,418,24,2024-07-15 05:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.9,55,417,24,2024-07-15 05:30:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.7,55,417,24,2024-07-15 07:00:00,0
ROOM5,0.6,0.56,0.62,西北,61.64,0,34.8,53,420,24,2024-07-15 08:00:00,0
